Fic number,Sentence number,Word,POS,IOB
0,4,it,PRP,-
0,4,lead,VBZ,-
0,4,to,TO,-
0,4,potential,JJ,-
0,4,confusion.Liam,NN,-
0,4,liked,VBN,-
0,4,to,TO,-
0,4,play,VB,-
0,4,outside,RB,-
0,4,",",",",-
0,4,when,WRB,-
0,4,the,DT,-
0,4,weather,NN,-
0,4,was,VBD,-
0,4,good,JJ,-
0,4,enough,RB,-
0,4,(,(,-
0,4,or,CC,-
0,4,when,WRB,-
0,4,it,PRP,-
0,4,wasn,VBD,-
0,4,’,NNP,-
0,4,t,NN,-
0,4,),),-
0,4,",",",",-
0,4,and,CC,-
0,4,he,PRP,-
0,4,liked,VBD,-
0,4,to,TO,-
0,4,walk,VB,-
0,4,back,RB,-
0,4,and,CC,-
0,4,forth,NN,-
0,4,in,IN,-
0,4,the,DT,-
0,4,garden,NN,-
0,4,.,.,-
0,5,He,PRP,-
0,5,liked,VBD,-
0,5,butterflies,NNS,-
0,5,",",",",-
0,5,and,CC,-
0,5,birdwatching,NN,-
0,5,",",",",-
0,5,and,CC,-
0,5,insects,NNS,-
0,5,;,:,-
0,5,he,PRP,-
0,5,liked,VBD,-
0,5,spiders,NNS,-
0,5,and,CC,-
0,5,other,JJ,-
0,5,arachnids,NNS,-
0,5,;,:,-
0,5,he,PRP,-
0,5,would,MD,-
0,5,very,RB,-
0,5,much,RB,-
0,5,like,IN,-
0,5,to,TO,-
0,5,own,VB,-
0,5,a,DT,-
0,5,stick,NN,-
0,5,insect,NN,-
0,5,",",",",-
0,5,although,IN,-
0,5,his,PRP$,-
0,5,mother,NN,-
0,5,kept,VBD,-
0,5,saying,VBG,-
0,5,no.Today,RB,-
0,5,",",",",-
0,5,he,PRP,-
0,5,was,VBD,-
0,5,bored.He,NN,-
0,5,had,VBD,-
0,5,read,VBN,-
0,5,all,DT,-
0,5,of,IN,-
0,5,his,PRP$,-
0,5,books,NNS,-
0,5,countless,JJ,-
0,5,times,NNS,-
0,5,",",",",-
0,5,and,CC,-
0,5,although,IN,-
0,5,it,PRP,-
0,5,was,VBD,-
0,5,a,DT,-
0,5,very,RB,-
0,5,warm,JJ,-
0,5,and,CC,-
0,5,sunny,JJ,-
0,5,day,NN,-
0,5,",",",",-
0,5,his,PRP$,-
0,5,friends,NNS,-
0,5,–,VBP,-
0,5,Lisa,NNP,PERSON
0,5,and,CC,PERSON
0,5,Stephanie,NNP,PERSON
0,5,Turpin,NNP,-
0,5,",",",",PERSON
0,5,Nick,NNP,PERSON
0,5,Bupley,NNP,-
0,5,",",",",PERSON
0,5,and,CC,-
0,5,Nathaniel,NNP,PERSON
0,5,Redcastle,NNP,-
0,5,–,NNP,PERSON
0,5,were,VBD,-
0,5,",",",",-
0,5,respectively,RB,-
0,5,",",",",-
0,5,at,IN,-
0,5,the,DT,-
0,5,beach,NN,-
0,5,in,IN,-
0,5,Brighton,NNP,GPE
0,5,",",",",GPE
0,5,in,IN,-
0,5,London,NNP,GPE
0,5,to,TO,GPE
0,5,see,VB,-
0,5,Cats,NNS,-
0,5,with,IN,-
0,5,their,PRP$,-
0,5,Aunt,NNP,-
0,5,Clothilde,NNP,-
0,5,",",",",-
0,5,and,CC,-
0,5,sick,JJ,-
0,5,with,IN,-
0,5,the,DT,-
0,5,flu.It,NN,-
0,5,was,VBD,-
0,5,a,DT,-
0,5,Sunday,NNP,-
0,5,:,:,-
0,5,the,DT,-
0,5,library,NN,-
0,5,was,VBD,-
0,5,closed.He,NN,-
0,5,looked,VBD,-
0,5,up,RP,-
0,5,from,IN,-
0,5,his,PRP$,-
0,5,bacon,NN,-
0,5,and,CC,-
0,5,toast,NN,-
0,5,",",",",-
0,5,half-eaten,JJ,-
0,5,.,.,-
0,6,He,PRP,-
0,6,wasn,VBZ,-
0,6,’,JJ,-
0,6,t,JJ,-
0,6,sure,NN,-
0,6,that,IN,-
0,6,he,PRP,-
0,6,liked,VBD,-
0,6,the,DT,-
0,6,idea,NN,-
0,6,of,IN,-
0,6,bacon,NN,-
0,6,",",",",-
0,6,really,RB,-
0,6,.,.,-
0,7,It,PRP,-
0,7,was,VBD,-
0,7,salty,NN,-
0,7,",",",",-
0,7,and,CC,-
0,7,too,RB,-
0,7,chewy,JJ,-
0,7,",",",",-
0,7,and,CC,-
0,7,Nick,NNP,PERSON
0,7,Bupley,NNP,-
0,7,’,NNP,PERSON
0,7,s,VBD,-
0,7,older,JJR,-
0,7,sister,NN,-
0,7,was,VBD,-
0,7,a,DT,-
0,7,vegetarian,JJ,-
0,7,",",",",-
0,7,and,CC,-
0,7,she,PRP,-
0,7,said,VBD,-
0,7,she,PRP,-
0,7,didn,VBD,-
0,7,’,NNP,-
0,7,t,NN,-
0,7,eat,NN,-
0,7,meat,NN,-
0,7,at,IN,-
0,7,all,DT,-
0,7,",",",",-
0,7,and,CC,-
0,7,didn,VB,-
0,7,’,NNP,-
0,7,t,NN,-
0,7,mind,NN,-
0,7,not,RB,-
0,7,eating,VBG,-
0,7,bacon,NN,-
0,7,.,.,-
0,8,Liam,NNP,PERSON
0,8,mused,VBD,PERSON
0,8,as,IN,-
0,8,to,TO,-
0,8,how,WRB,-
0,8,happy,JJ,-
0,8,he,PRP,-
0,8,’,VBZ,-
0,8,d,RB,-
0,8,be,VB,-
0,8,",",",",-
0,8,being,VBG,-
0,8,a,DT,-
0,8,vegetarian,NN,-
0,8,.,.,-
0,9,He,PRP,-
0,9,’,MD,-
0,9,d,VB,-
0,9,have,VB,-
0,9,to,TO,-
0,9,eat,VB,-
0,9,vegetables,NNS,-
0,9,",",",",-
0,9,of,IN,-
0,9,course,NN,-
0,9,",",",",-
0,9,but,CC,-
0,9,he,PRP,-
0,9,’,VBZ,-
0,9,d,JJ,-
0,9,never,RB,-
0,9,minded,VBD,-
0,9,that,IN,-
0,9,–,NN,-
0,9,he,PRP,-
0,9,liked,VBD,-
0,9,vegetables,NNS,-
0,9,better,RBR,-
0,9,than,IN,-
0,9,meat,NN,-
0,9,",",",",-
0,9,he,PRP,-
0,9,thought,VBD,-
0,9,.,.,-
0,10,Much,JJ,GPE
0,10,better.Mr,NN,GPE
0,10,and,CC,-
0,10,Mrs,NNP,PERSON
0,10,Buttersby,NNP,-
0,10,",",",",PERSON
0,10,as,IN,-
0,10,they,PRP,-
0,10,had,VBD,-
0,10,been,VBN,-
0,10,for,IN,-
0,10,at,IN,-
0,10,least,JJS,-
0,10,two,CD,-
0,10,weeks,NNS,-
0,10,now,RB,-
0,10,",",",",-
0,10,on,IN,-
0,10,and,CC,-
0,10,off,IN,-
0,10,",",",",-
0,10,were,VBD,-
0,10,talking,VBG,-
0,10,about,IN,-
0,10,Mr,NNP,-
0,10,Fell,NNP,-
0,10,and,CC,-
0,10,Mr,NNP,-
0,10,Crowley,NNP,-
0,10,",",",",-
0,10,who,WP,-
0,10,had,VBD,-
0,10,recently,RB,-
0,10,moved,VBN,-
0,10,into,IN,-
0,10,Eden,NNP,FACILITY
0,10,House,NNP,-
0,10,",",",",FACILITY
0,10,the,DT,-
0,10,old,JJ,-
0,10,cottage,NN,-
0,10,a,DT,-
0,10,little,JJ,-
0,10,under,IN,-
0,10,a,DT,-
0,10,mile,JJ,-
0,10,outside,NN,-
0,10,of,IN,-
0,10,the,DT,-
0,10,village,NN,-
0,10,[,VBD,-
0,10,1,CD,-
0,10,],NN,-
0,10,.,.,-
0,11,Mr,NNP,-
0,11,Fell,NNP,-
0,11,and,CC,-
0,11,Mr,NNP,-
0,11,Crowley,NNP,PERSON
0,11,had,VBD,PERSON
0,11,moved,VBN,-
0,11,down,RB,-
0,11,here,RB,-
0,11,from,IN,-
0,11,London,NNP,GPE
0,11,",",",",GPE
0,11,and,CC,-
0,11,Liam,NNP,PERSON
0,11,had,VBD,PERSON
0,11,seen,VBN,-
0,11,them,PRP,-
0,11,.,.,-
0,12,Mr,NNP,-
0,12,Fell,NNP,PERSON
0,12,was,VBD,PERSON
0,12,a,DT,-
0,12,short,JJ,-
0,12,",",",",-
0,12,fat,JJ,-
0,12,",",",",-
0,12,bookish,JJ,-
0,12,man,NN,-
0,12,that,WDT,-
0,12,always,RB,-
0,12,wore,VBD,-
0,12,two,CD,-
0,12,more,JJR,-
0,12,jumpers,NNS,-
0,12,than,IN,-
0,12,was,VBD,-
0,12,really,RB,-
0,12,called,VBN,-
0,12,for,IN,-
0,12,",",",",-
0,12,and,CC,-
0,12,Liam,NNP,PERSON
0,12,had,VBD,PERSON
0,12,yet,RB,-
0,12,to,TO,-
0,12,see,VB,-
0,12,him,PRP,-
0,12,without,IN,-
0,12,a,DT,-
0,12,stack,NN,-
0,12,of,IN,-
0,12,books,NNS,-
0,12,in,IN,-
0,12,his,PRP$,-
0,12,arms,NNS,-
0,12,;,:,-
0,12,Mr,NNP,-
0,12,Crowley,NNP,PERSON
0,12,was,VBD,PERSON
0,12,a,DT,-
0,12,tall,JJ,-
0,12,",",",",-
0,12,skinny,JJ,-
0,12,",",",",-
0,12,breezy,JJ,-
0,12,man,NN,-
0,12,that,IN,-
0,12,wore,VBD,-
0,12,tight,JJ,-
0,12,suits,NNS,-
0,12,and,CC,-
0,12,tighter,JJR,-
0,12,jeans,NNS,-
0,12,",",",",-
0,12,and,CC,-
0,12,he,PRP,-
0,12,always,RB,-
0,12,wore,VBD,-
0,12,sunglasses.When,JJ,-
0,12,Mr,NNP,-
0,12,Fell,NNP,-
0,12,and,CC,-
0,12,Mr,NNP,-
0,12,Crowley,NNP,PERSON
0,12,had,VBD,PERSON
0,12,moved,VBN,-
0,12,in,IN,-
0,12,",",",",-
0,12,Mr,NNP,-
0,12,and,CC,-
0,12,Mrs,NNP,PERSON
0,12,Buttersby,NNP,-
0,12,had,VBD,PERSON
0,12,tutted,VBN,-
0,12,",",",",-
0,12,and,CC,-
0,12,shook,VB,-
0,12,their,PRP$,-
0,12,heads,NNS,-
0,12,in,IN,-
0,12,that,DT,-
0,12,way,NN,-
0,12,adults,NNS,-
0,12,sometimes,RB,-
0,12,do,VBP,-
0,12,",",",",-
0,12,and,CC,-
0,12,commented,VBD,-
0,12,that,IN,-
0,12,the,DT,-
0,12,world,NN,-
0,12,was,VBD,-
0,12,really,RB,-
0,12,coming,VBG,-
0,12,to,TO,-
0,12,something,NN,-
0,12,in,IN,-
0,12,the,DT,-
0,12,past,JJ,-
0,12,few,JJ,-
0,12,years,NNS,-
0,12,",",",",-
0,12,between,IN,-
0,12,these,DT,-
0,12,two,CD,-
0,12,and,CC,-
0,12,Elton,NNP,PERSON
0,12,John,NNP,-
0,12,and,CC,PERSON
0,12,what-not,NN,-
0,12,",",",",-
0,12,and,CC,-
0,12,really,RB,-
0,12,",",",",-
0,12,who,WP,-
0,12,did,VBD,-
0,12,they,PRP,-
0,12,think,VBP,-
0,12,they,PRP,-
0,12,were,VBD,-
0,12,fooling,VBG,-
0,12,?,.,-
0,12,When,WRB,-
0,12,Mr,NNP,-
0,12,Crowley,NNP,-
0,12,",",",",-
0,12,a,DT,-
0,12,few,JJ,-
0,12,days,NNS,-
0,12,later,RB,-
0,12,",",",",-
0,12,had,VBD,-
0,12,brought,VBN,-
0,12,down,RP,-
0,12,his,PRP$,-
0,12,Bentley,NNP,PERSON
0,12,and,CC,PERSON
0,12,the,DT,-
0,12,last,JJ,-
0,12,of,IN,-
0,12,the,DT,-
0,12,things,NNS,-
0,12,from,IN,-
0,12,London,NNP,GPE
0,12,",",",",GPE
0,12,Dr,NNP,-
0,12,Buttersby,NNP,-
0,12,had,VBD,-
0,12,commented,VBN,-
0,12,that,IN,-
0,12,he,PRP,-
0,12,must,MD,-
0,12,have,VB,-
0,12,money,NN,-
0,12,.,.,-
0,13,Mrs,NNP,-
0,13,Buttersby,NNP,-
0,13,had,VBD,-
0,13,snidely,RB,-
0,13,commented,VBN,-
0,13,yes,UH,-
0,13,",",",",-
0,13,and,CC,-
0,13,that,IN,-
0,13,Mr,NNP,-
0,13,Fell,NNP,PERSON
0,13,had,VBD,PERSON
0,13,probably,RB,-
0,13,earned,VBN,-
0,13,it,PRP,-
0,13,.,.,-
0,14,Liam,NNP,GPE
0,14,hadn,NN,GPE
0,14,’,NNP,-
0,14,t,NN,-
0,14,understand,NN,-
0,14,exactly,RB,-
0,14,what,WP,-
0,14,this,DT,-
0,14,had,VBD,-
0,14,meant.After,NN,-
0,14,a,DT,-
0,14,week,NN,-
0,14,in,IN,-
0,14,Chesterton-Burnleigh,NNP,-
0,14,",",",",-
0,14,Mr,NNP,-
0,14,Crowley,NNP,PERSON
0,14,had,VBD,PERSON
0,14,begun,VBN,-
0,14,building,VBG,-
0,14,a,DT,-
0,14,greenhouse,NN,-
0,14,.,.,-
0,15,They,PRP,-
0,15,had,VBD,-
0,15,a,DT,-
0,15,fair,JJ,-
0,15,bit,NN,-
0,15,of,IN,-
0,15,land,NN,-
0,15,connected,VBN,-
0,15,to,TO,-
0,15,Eden,NNP,PERSON
0,15,House,NNP,-
0,15,–,VBZ,PERSON
0,15,at,IN,-
0,15,least,JJS,-
0,15,an,DT,-
0,15,acre,JJ,-
0,15,–,NN,-
0,15,and,CC,-
0,15,Mr,NNP,-
0,15,Crowley,NNP,PERSON
0,15,had,VBD,PERSON
0,15,made,VBN,-
0,15,quick,JJ,-
0,15,work,NN,-
0,15,of,IN,-
0,15,the,DT,-
0,15,overgrown,JJ,-
0,15,lawn,NN,-
0,15,and,CC,-
0,15,all,DT,-
0,15,of,IN,-
0,15,the,DT,-
0,15,bushes,NNS,-
0,15,and,CC,-
0,15,ivy,NN,-
0,15,",",",",-
0,15,although,IN,-
0,15,he,PRP,-
0,15,left,VBD,-
0,15,the,DT,-
0,15,tall,JJ,-
0,15,hedges,NNS,-
0,15,around,IN,-
0,15,the,DT,-
0,15,edges,NNS,-
0,15,of,IN,-
0,15,the,DT,-
0,15,property,NN,-
0,15,.,.,-
0,16,He,PRP,-
0,16,had,VBD,-
0,16,then,RB,-
0,16,begun,VBN,-
0,16,to,TO,-
0,16,construct,VB,-
0,16,a,DT,-
0,16,greenhouse,NN,-
0,16,.,.,-
0,17,All,PDT,-
0,17,the,DT,-
0,17,people,NNS,-
0,17,in,IN,-
0,17,the,DT,-
0,17,village,NN,-
0,17,were,VBD,-
0,17,convinced,VBN,-
0,17,he,PRP,-
0,17,must,MD,-
0,17,have,VB,-
0,17,been,VBN,-
0,17,a,DT,-
0,17,handy,JJ,-
0,17,man,NN,-
0,17,",",",",-
0,17,or,CC,-
0,17,something,NN,-
0,17,",",",",-
0,17,because,IN,-
0,17,he,PRP,-
0,17,had,VBD,-
0,17,all,PDT,-
0,17,the,DT,-
0,17,panes,NNS,-
0,17,of,IN,-
0,17,glass,NN,-
0,17,delivered,VBN,-
0,17,and,CC,-
0,17,just,RB,-
0,17,did,VBD,-
0,17,it,PRP,-
0,17,himself,PRP,-
0,17,",",",",-
0,17,and,CC,-
0,17,it,PRP,-
0,17,was,VBD,-
0,17,a,DT,-
0,17,gigantic,JJ,-
0,17,greenhouse,NN,-
0,17,",",",",-
0,17,almost,RB,-
0,17,as,RB,-
0,17,big,JJ,-
0,17,as,IN,-
0,17,their,PRP$,-
0,17,actual,JJ,-
0,17,house,NN,-
0,17,",",",",-
0,17,with,IN,-
0,17,a,DT,-
0,17,wide,JJ,-
0,17,roof.Mrs,NN,-
0,17,Buttersby,NNP,PERSON
0,17,had,VBD,PERSON
0,17,said,VBD,-
0,17,it,PRP,-
0,17,was,VBD,-
0,17,an,DT,-
0,17,eyesore.,JJ,-
0,17,“,NN,-
0,17,It,PRP,-
0,17,was,VBD,-
0,17,ridiculous,JJ,-
0,17,",",",",-
0,17,Fred,NNP,GPE
0,17,",",",",GPE
0,17,”,NNP,-
0,17,Mrs,NNP,-
0,17,Buttersby,NNP,PERSON
0,17,said,VBD,PERSON
0,17,",",",",-
0,17,taking,VBG,-
0,17,a,DT,-
0,17,long,JJ,-
0,17,sip,NN,-
0,17,from,IN,-
0,17,her,PRP$,-
0,17,drink,NN,-
0,17,and,CC,-
0,17,shaking,VBG,-
0,17,her,PRP$,-
0,17,head,NN,-
0,17,.,.,-
0,18,Mrs,NNP,-
0,18,Buttersby,NNP,-
0,18,was,VBD,-
0,18,standing,VBG,-
0,18,in,IN,-
0,18,the,DT,-
0,18,kitchen,NN,-
0,18,",",",",-
0,18,looking,VBG,-
0,18,out,IN,-
0,18,of,IN,-
0,18,the,DT,-
0,18,window,NN,-
0,18,and,CC,-
0,18,scowling,NN,-
0,18,at,IN,-
0,18,a,DT,-
0,18,finch,NN,-
0,18,that,WDT,-
0,18,Liam,NNP,PERSON
0,18,had,VBD,PERSON
0,18,been,VBN,-
0,18,courting,VBG,-
0,18,into,IN,-
0,18,making,VBG,-
0,18,use,NN,-
0,18,of,IN,-
0,18,their,PRP$,-
0,18,bird,NN,-
0,18,bath,NN,-
0,18,",",",",-
0,18,which,WDT,-
0,18,Mrs,NNP,-
0,18,Buttersby,NNP,-
0,18,insisted,VBD,-
0,18,was,VBD,-
0,18,for,IN,-
0,18,ornamental,JJ,-
0,18,reasons,NNS,-
0,18,",",",",-
0,18,and,CC,-
0,18,was,VBD,-
0,18,not,RB,-
0,18,for,IN,-
0,18,birds,NNS,-
0,18,to,TO,-
0,18,make,VB,-
0,18,a,DT,-
0,18,mess,NN,-
0,18,in,IN,-
0,18,[,$,-
0,18,2,CD,-
0,18,],NN,-
0,18,.,.,-
0,19,She,PRP,-
0,19,was,VBD,-
0,19,currently,RB,-
0,19,talking,VBG,-
0,19,about,IN,-
0,19,last,JJ,-
0,19,night,NN,-
0,19,’,NNP,-
0,19,s,NN,-
0,19,village,NN,-
0,19,hall,NN,-
0,19,meeting,NN,-
0,19,.,.,-
0,20,Mr,NNP,-
0,20,Crowley,NNP,PERSON
0,20,had,VBD,PERSON
0,20,shown,VBN,-
0,20,up,RP,-
0,20,with,IN,-
0,20,an,DT,-
0,20,angel,NN,-
0,20,food,NN,-
0,20,cake,NN,-
0,20,",",",",-
0,20,and,CC,-
0,20,without,IN,-
0,20,Mr,NNP,-
0,20,Fell,NNP,-
0,20,.,.,-
0,21,“,NN,-
0,21,You,PRP,-
0,21,should,MD,-
0,21,have,VB,-
0,21,heard,VBN,-
0,21,him,PRP,-
0,21,.,.,-
0,22,He,PRP,-
0,22,kept,VBD,-
0,22,trying,VBG,-
0,22,to,TO,-
0,22,talk,VB,-
0,22,about,IN,-
0,22,all,PDT,-
0,22,these,DT,-
0,22,books,NNS,-
0,22,",",",",-
0,22,and,CC,-
0,22,the,DT,-
0,22,opera,NN,-
0,22,",",",",-
0,22,as,IN,-
0,22,if,IN,-
0,22,he,PRP,-
0,22,knew,VBD,-
0,22,a,DT,-
0,22,thing,NN,-
0,22,about,IN,-
0,22,it,PRP,-
0,22,!,.,-
0,22,”,JJ,-
0,22,“,JJ,-
0,22,Maybe,RB,-
0,22,he,PRP,-
0,22,does,VBZ,-
0,22,",",",",-
0,22,”,VB,-
0,22,Dr,NNP,-
0,22,Buttersby,NNP,PERSON
0,22,said,VBD,PERSON
0,22,",",",",-
0,22,not,RB,-
0,22,looking,VBG,-
0,22,up,RP,-
0,22,from,IN,-
0,22,the,DT,-
0,22,paper,NN,-
0,22,.,.,-
0,23,“,NN,-
0,23,They,PRP,-
0,23,’,VBP,-
0,23,re,VB,-
0,23,into,IN,-
0,23,that,DT,-
0,23,sort,NN,-
0,23,of,IN,-
0,23,thing,NN,-
0,23,",",",",-
0,23,aren,JJ,-
0,23,’,VBP,-
0,23,t,IN,-
0,23,they,PRP,-
0,23,?,.,-
0,24,Theatre,NNP,-
0,24,and,CC,-
0,24,what-not.,JJ,-
0,24,”,NNP,-
0,24,“,MD,-
0,24,Not,RB,-
0,24,this,DT,-
0,24,one,NN,-
0,24,.,.,-
0,25,He,PRP,-
0,25,doesn,VBZ,-
0,25,’,JJ,-
0,25,t,JJ,-
0,25,look,NN,-
0,25,like,IN,-
0,25,he,PRP,-
0,25,ever,RB,-
0,25,gets,VBZ,-
0,25,off,RP,-
0,25,his,PRP$,-
0,25,back,NN,-
0,25,!,.,-
0,26,He,PRP,-
0,26,’,VBZ,-
0,26,s,JJ,-
0,26,obviously,RB,-
0,26,just,RB,-
0,26,repeating,VBG,-
0,26,the,DT,-
0,26,boyfriend,NN,-
0,26,’,NNP,-
0,26,s,NN,-
0,26,opinions,NNS,-
0,26,",",",",-
0,26,although,IN,-
0,26,he,PRP,-
0,26,’,VBZ,-
0,26,s,RB,-
0,26,hardly,RB,-
0,26,a,DT,-
0,26,boy,NN,-
0,26,.,.,-
0,27,So,RB,-
0,27,much,JJ,-
0,27,older,JJR,-
0,27,than,IN,-
0,27,the,DT,-
0,27,other,JJ,-
0,27,one,NN,-
0,27,",",",",-
0,27,he,PRP,-
0,27,is,VBZ,-
0,27,",",",",-
0,27,I,PRP,-
0,27,mean,VBP,-
0,27,",",",",-
0,27,it,PRP,-
0,27,’,VBZ,-
0,27,s,JJ,-
0,27,just,RB,-
0,27,filthy,JJ,-
0,27,[,VBP,-
0,27,3,CD,-
0,27,],NN,-
0,27,.,.,-
0,28,And,CC,-
0,28,they,PRP,-
0,28,’,VBP,-
0,28,re,JJ,-
0,28,so—,NN,-
0,28,They,PRP,-
0,28,’,VBP,-
0,28,re,NNS,-
0,28,so,RB,-
0,28,brazen,JJ,-
0,28,about,IN,-
0,28,it,PRP,-
0,28,!,.,-
0,29,You,PRP,-
0,29,know,VBP,-
0,29,",",",",-
0,29,he,PRP,-
0,29,seems,VBZ,-
0,29,like,IN,-
0,29,such,PDT,-
0,29,a,DT,-
0,29,lovely,JJ,-
0,29,man,NN,-
0,29,in,IN,-
0,29,other,JJ,-
0,29,respects,NNS,-
0,29,",",",",-
0,29,and,CC,-
0,29,yet,RB,-
0,29,here,RB,-
0,29,he,PRP,-
0,29,is,VBZ,-
0,29,",",",",-
0,29,dragging,VBG,-
0,29,around,IN,-
0,29,this,DT,-
0,29,young,JJ,-
0,29,man,NN,-
0,29,that,WDT,-
0,29,looks,VBZ,-
0,29,like,IN,-
0,29,a,DT,-
0,29,gigolo.,NN,-
0,29,”,NN,-
0,29,“,VBD,-
0,29,What,WP,-
0,29,’,NNP,-
0,29,s,VBD,-
0,29,a,DT,-
0,29,gigolo,NN,-
0,29,?,.,-
0,29,”,JJ,-
0,29,Liam,NNP,PERSON
0,29,asked,VBD,PERSON
0,29,",",",",-
0,29,taking,VBG,-
0,29,a,DT,-
0,29,bite,NN,-
0,29,of,IN,-
0,29,his,PRP$,-
0,29,toast.,NN,-
0,29,“,NN,-
0,29,Look,VB,-
0,29,it,PRP,-
0,29,up,RP,-
0,29,in,IN,-
0,29,the,DT,-
0,29,dictionary,NN,-
0,29,",",",",-
0,29,”,NNP,-
0,29,Dr,NNP,-
0,29,Buttersby,NNP,-
0,29,suggested,VBD,-
0,29,",",",",-
0,29,as,IN,-
0,29,Mrs,NNP,PERSON
0,29,Buttersby,NNP,-
0,29,said,VBD,PERSON
0,29,",",",",-
0,29,“,VBD,-
0,29,That,IN,-
0,29,’,NNP,-
0,29,s,VBD,-
0,29,not,RB,-
0,29,for,IN,-
0,29,little,JJ,-
0,29,boys,NNS,-
0,29,to,TO,-
0,29,know,VB,-
0,29,!,.,-
0,29,”,JJ,-
0,29,Mr,NNP,-
0,29,and,CC,-
0,29,Mrs,NNP,PERSON
0,29,Buttersby,NNP,-
0,29,exchanged,VBD,PERSON
0,29,a,DT,-
0,29,look.,JJ,-
0,29,“,NN,-
0,29,Er,NNP,-
0,29,",",",",-
0,29,”,NNP,-
0,29,Dr,NNP,-
